Park.code,Park.name,Category,Category.sort,Order,Family,Taxon.code,TSN,Taxon.record.status,Scientific.Name,Common.name,Synonyms,Occurrence
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,91989,181865,Active,Anemone quinquefolia var. quinquefolia,nightcaps,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,96201,18730,Active,Aquilegia canadensis,red columbine,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,210592,527037,Active,Caltha palustris var. palustris,yellow marshmarigold,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,93925,18716,Active,Clematis virginiana,devil's darning needles,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,180966,514659,Active,Hepatica americana,,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,92438,18559,Active,Ranunculus abortivus,littleleaf buttercup,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,95479,18594,Active,Ranunculus bulbosus,St. Anthony's turnip,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,104721,194960,Active,Ranunculus hispidus var. nitidus,bristly buttercup,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,89133,18641,Active,Ranunculus recurvatus,blisterwort,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,295912,566303,Active,Ranunculus recurvatus var. recurvatus,blisterwort,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,90518,18659,Active,Thalictrum polygamum,,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Ranunculales,Ranunculaceae,91519,18678,Active,Thalictrum pubescens,king of the meadow,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Cannabaceae,102130,19040,Active,Celtis occidentalis,common hackberry,,
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rhamnaceae,124809,28579,Active,Rhamnus frangula,glossy buckthorn,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,129567,25095,Active,Agrimonia gryposepala,tall hairy agrimony,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,92978,182037,Active,Amelanchier arborea var. arborea,common serviceberry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,129587,25112,Active,Amelanchier canadensis,Canadian serviceberry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,129602,25126,Active,Aronia arbutifolia,red chokeberry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,126261,24639,Active,Fragaria virginiana,Virginia strawberry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,126268,24645,Active,Geum canadense,white avens,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,106569,195814,Active,Geum canadense var. canadense,Canada avens,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,126289,24664,Active,Geum vernum,spring avens,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,126290,24665,Active,Geum virginianum,cream avens,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,126993,24698,Active,Potentilla canadensis,dwarf cinquefoil,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,215156,529812,Active,Potentilla canadensis var. canadensis,Canada dwarf cinquefoil,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,127043,24742,Active,Potentilla recta,sulphur cinquefoil,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,127053,24751,Active,Potentilla simplex,common cinquefoil,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,127074,24770,Active,Prunus avium,sweet cherry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,127067,24764,Active,Prunus serotina,black cherry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,216005,529886,Active,Prunus serotina var. serotina,black cherry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,290980,565436,Active,Prunus subhirtella,winter-flowering cherry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,216024,529895,Active,Prunus virginiana var. virginiana,chokecherry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,127116,24808,Active,Rosa carolina,Carolina rose,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,214751,530107,Active,Rosa carolina var. carolina,Carolina rose,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,127943,24833,Active,Rosa multiflora,multiflora rose,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,127117,24809,Active,Rosa palustris,swamp rose,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,127119,24810,Active,Rosa virginiana,Virginia rose,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,127979,24866,Active,Rubus allegheniensis,Allegheny blackberry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,128041,24921,Active,Rubus flagellaris,northern dewberry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,128866,24943,Active,Rubus hispidus,bristly dewberry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,127966,24854,Active,Rubus occidentalis,black raspberry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,215659,530143,Active,Rubus odoratus var. odoratus,purpleflowering raspberry,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,217687,530512,Active,Spiraea alba var. latifolia,white meadowsweet,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,120399,25336,Active,Spiraea latifolia,,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Rosaceae,120406,25342,Active,Spiraea tomentosa,steeplebush,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Ulmaceae,103023,19049,Active,Ulmus americana,american elm,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Ulmaceae,103035,19050,Active,Ulmus rubra,slippery elm,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Urticaceae,98075,19121,Active,Boehmeria cylindrica,smallspike false nettle,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Urticaceae,98141,19127,Active,Laportea canadensis,Canadian woodnettle,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Urticaceae,98175,19130,Active,Pilea pumila,Canadian clearweed,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Rosales,Urticaceae,213180,529663,Active,Pilea pumila var. pumila,Canadian clearweed,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Santalales,Santalaceae,203513,523880,Active,Comandra umbellata ssp. umbellata,bastard toadflax,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Sapindales,Anacardiaceae,161906,504754,Active,Rhus copallinum,flameleaf sumac,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Sapindales,Anacardiaceae,126776,28782,Active,Rhus glabra,smooth sumac,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Sapindales,Anacardiaceae,126770,28777,Active,Rhus typhina,staghorn sumac,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Sapindales,Anacardiaceae,126820,28821,Active,Toxicodendron radicans,eastern poison ivy,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Sapindales,Anacardiaceae,203915,524765,Active,Toxicodendron radicans ssp. radicans,eastern poison ivy,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Sapindales,Sapindaceae,126745,28754,Active,Acer pensylvanicum,moosewood,,
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Sapindales,Sapindaceae,125779,28728,Active,Acer rubrum,red maple,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Sapindales,Sapindaceae,125783,28731,Active,Acer saccharum,sugar maple,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Sapindales,Sapindaceae,125784,28732,Active,Acer saccharum var. saccharum,sugar maple,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Sapindales,Simaroubaceae,126826,28827,Active,Ailanthus altissima,copal tree,,
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Saxifragales,Crassulaceae,122539,24174,Active,Sedum spectabile,showy stonecrop,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Saxifragales,Hamamelidaceae,102052,19033,Active,Hamamelis virginiana,American witchhazel,,
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Saxifragales,Penthoraceae,160587,504241,Active,Penthorum sedoides,ditch stonecrop,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Saxifragales,Saxifragaceae,122558,24191,Active,Chrysosplenium americanum,American golden saxifrage,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Saxifragales,Saxifragaceae,123484,24303,Active,Saxifraga virginiensis,Alaska saxifrage,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Solanales,Convolvulaceae,208239,527594,Active,Cuscuta gronovii var. gronovii,love dodder,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Solanales,Convolvulaceae,136086,30745,Active,Cuscuta pentagona,fiveangled dodder,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Solanales,Solanaceae,132653,30414,Active,Solanum dulcamara,climbing nightshade,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Solanales,Solanaceae,132690,30448,Active,Solanum nigrum,black nightshade,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Vitales,Vitaceae,124836,28602,Active,Parthenocissus quinquefolia,Virginia creeper,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Vitales,Vitaceae,124841,28607,Active,Vitis aestivalis,summer grape,,Present
WEFA,Weir Farm National Historic Site,Vascular Plant,6,Vitales,Vitaceae,124842,28608,Active,Vitis labrusca,fox grape,,Present
